4690,L,3.00,CRMJ 233,Criminology,SOCIOLGY 276,4684,,Introduction Criminology,
4690,L,3.00,SOCA EL,Sociology Elective,SOCIOLGY 280,4684,,Intro Australian Studies,
4690,L,3.00,SOCA 228,Peoples of Southeast Asia,SOCIOLGY 285,4684,,Asian Americans,
4690,L,3.00,SOCA EL,Sociology Elective,SOCIOLGY 290,4684,,Sociology of Pacific Asia,
4690,U,3.00,SOCA EL,Sociology Elective,SOCIOLGY 342,4684,,Soc of Fam and Work,
4690,L,3.00,SOCA 213,Gender and Society,SOCIOLGY 345,4684,,Sociology of Gender,
4690,U,3.00,SOCA 321,Religion and Society,SOCIOLGY 353,4684,,Sociology of Religion,
4690,L,3.00,SOCA 234,Juvenile Delinquency/Justice,SOCIOLGY 370,4684,,Juvenile Delinquency,
4690,L,3.00,SOCA EL,Sociology Elective,SOCIOLGY 374,4684,,Sociolgy of Police and Courts,
4690,L,3.00,SOCA EL,Sociology Elective,SOCIOLGY 378,4684,,Sociology of Pnshmnt and Corre,
4690,L,3.00,SOCA 207,Marriage and Family,SOCIOLGY 455,4684,SSS,Sociology of the Family,
4690,L,3.00,SOCA 295,Social Science Research Mthds,SOCIOLGY 476,4684,,Methods Social Research,
4690,L,3.00,SOCA EL,Sociology Elective,SOCIOLGY 478,4684,,Sociology in Practice,
4690,L,3.00,GEN EL,General Elective,SOCWORK 102,4684,,Intro to Social Welfare  (Gs),
4690,L,1.00,GEN EL,General Elective,SOCWORK 161,4684,,Intro Soc Serv Computing,
4690,L,3.00,GEN EL,General Elective,SOCWORK 235,4684,,Child Welfare,
4690,L,3.00,GEN EL,General Elective,SOCWORK 236,4684,,Poverty & Social Welfare,
4690,U,4.00,GEN EL,General Elective,SOCWORK 311,4684,,Humn Beh/Soc Envrmnt,
4690,U,3.00,GEN EL,General Elective,SOCWORK 312,4684,,Humn Behsoc Envrmnt II,
4690,U,3.00,GEN EL,General Elective,SOCWORK 341,4684,,Sexuality For Prof Growth,
4690,U,3.00,GEN EL,General Elective,SOCWORK 371,4684,,Social Work Practice I,
4690,L,4.00,SPAN 103,Introductory Spanish I,SPANISH 141,4684,,Beginning Spanish,
4690,L,4.00,SPAN 104,Introductory Spanish II,SPANISH 142,4684,,Beginning Spanish,
4690,L,4.00,SPAN 203,Intermediate Spanish I,SPANISH 251,4684,HUL,Intermediate Spanish,
4690,L,4.00,SPAN 204,Intermediate Spanish II,SPANISH 252,4684,HUL,Intermediate Spanish,
4690,L,3.00,GEN EL,General Elective,SPANISH 260,4684,,Spanish Phonetics,
4690,L,2.00,GEN EL,General Elective,SPECED 200,4684,,Person W/Disability Socty,
4690,L,3.00,GEN EL,General Elective,SPECED 201,4684,,Disability in Society,
4690,L,3.00,GEN EL,General Elective,SPECED 205,4684,,Intro to Special Educ,
4690,L,1.00,GEN EL,General Elective,SPECED 240,4684,,Manual Communication,
4690,L,1.00,GEN EL,General Elective,SPECED 250,4684,,Study in Braille,
4690,L,3.00,PHYS EL,Physics Elective,PHYSCS 100,4684,,Energy,
4690,L,4.00,PHYS EL,Physics Elective,PHYSCS 120,4684,,Light and Color,
4690,L,5.00,PHYS 101,Principles of Physics,PHYSCS 130,4684,NSP,Physics Foundations,
4690,L,5.00,PHYS 105,College Physics I,PHYSCS 140,4684,UCTA,Principles of Physics I,22
4690,L,3.00,PHYS EL,Physics Elective,PHYSCS 150,4684,,Einstein to Star Trek,
4690,L,3.00,GEN EL,General Elective,PHYSCS 152,4684,,Photography,
4690,L,4.00,PHYS 105,College Physics I,PHYSCS 160,4684,"UCTA,NSP",General Physics I,"261, 22"
4690,L,1.00,PHYS 105,College Physics I,PHYSCS 161,4684,"UCTA,NSP",General Physics Lab I,"261, 22"
4690,L,4.00,PHYS 106,College Physics II,PHYSCS 162,4684,,General Physics II,263
4690,L,1.00,PHYS 106,College Physics II,PHYSCS 163,4684,,General Physics Lab II,263
4690,L,3.00,PHYS 201,General Physics I,PHYSCS 170,4684,NSP,Introductory Physics I,265
4690,L,4.00,GEN EL,General Elective,PHYSCS 172,4684,NSP,Introductory Physics II,265
4690,L,1.00,GEN EL,General Elective,PHYSCS 173,4684,NSP,Intro Physic Laboratory I,265
4690,L,4.00,GEN EL,General Elective,PHYSCS 174,4684,NSP,Introductory Physics III,265
4690,L,1.00,GEN EL,General Elective,PHYSCS 175,4684,NSP,Intro Physics Lab II,265
4690,L,3.00,PHYS EL,Physics Elective,PHYSCS 210,4684,NSP,Descriptive Physics,
4690,L,2.00,PHYS EL,Physics Elective,PHYSCS 221,4684,NSP,Intermediate Laboratory,
4690,L,3.00,PHYS EL,Physics Elective,PHYSCS 240,4684,,Physics of Sound/Music,
4690,U,3.00,PHYS 301,Classical Mechanics,PHYSCS 280,4684,,Eng Mechanics: Statics,555
4690,U,3.00,PHYS 301,Classical Mechanics,PHYSCS 282,4684,,Eng Mechanics: Dynamics,555
4690,L,9.00,GEN EL,General Elective,SPECFLD 200E,4684,,Pre-Profess Block Sped El,
4690,L,9.00,GEN EL,General Elective,SPECFLD 200F,4684,,Pre-Profess Block Sped Sc,
4690,L,3.00,GEN EL,General Elective,SPECFLD 210,4684,,Obser/Part Special Educ,
4690,L,3.00,GEN EL,General Elective,SPECFLD 210E,4684,,O & P Special Ed Elemtry,
4690,L,3.00,GEN EL,General Elective,SPECFLD 210F,4684,,O & P Special Ed Secondry,
4690,L,2.00,THEA 110,Theatre Appreciation,THEATRE 100,4684,HUT,Theatre Appreciation,
4690,L,4.00,GEN EL,General Elective,THEATRE 110,4684,,Introduction to Theatre,
4690,L,3.00,THEA 125,Acting I,THEATRE 120,4684,,Introduction to Acting,
4690,L,1.00-2.00,THEA 010,Theatre Practicum I,THEATRE 200,4684,,Theatre Activities,8
4690,L,0.50-2.00,THEA 014,Acting Practicum,THEATRE 201,4684,,Practicum - Acting,8
4690,L,0.50-2.00,GEN EL,General Elective,THEATRE 202,4684,,Practicum - Directing,8
4690,L,0.50-2.00,THEA 010,Theatre Practicum I,THEATRE 203,4684,,Practicum - Sound,8
4690,L,0.50-2.00,THEA 010,Theatre Practicum I,THEATRE 204,4684,,Practicum - Stagecraft,8
4690,L,0.50-2.00,THEA 010,Theatre Practicum I,THEATRE 205,4684,,Practicum - Lighting,8
4690,L,0.50-2.00,THEA 010,Theatre Practicum I,THEATRE 206,4684,,Practicum - Costuming,8
4690,L,0.50-2.00,THEA 010,Theatre Practicum I,THEATRE 207,4684,,Practicum - Mgmt/Publicty,8
4690,L,0.50-2.00,THEA 010,Theatre Practicum I,THEATRE 208,4684,,Practicum - Makeup,8
4690,L,0.50-2.00,THEA 010,Theatre Practicum I,THEATRE 209,4684,,Practicum-Theatre Tour,8
4690,L,1.00-2.00,THEA EL,Theatre Arts Elective,THEATRE 210,4684,,Lab Plywrtng/Thtr Crtcsm,8
4690,L,3.00,GEN EL,General Elective,THEATRE 215,4684,,Auditioning,
4690,L,3.00,THEA 225,Acting II,THEATRE 220,4684,,Act Anlysis & Performance,
4690,L,3.00,THEA EL,Theatre Arts Elective,THEATRE 225,4684,,Script Analysis,
4690,L,3.00,THEA EL,Theatre Arts Elective,THEATRE 230,4684,HUT,Movement For the Actor,
4690,L,2.00,THEA 121,Theatrical Make-Up I,THEATRE 242,4684,,Stage Make-Up,
4690,L,3.00,THEA 132,Stagecraft,THEATRE 250,4684,,Intro Technicl Thrtr Dsgn,
4690,L,4.00,THEA EL,Theatre Arts Elective,THEATRE 251,4684,,Intro Technical Theatre,
4690,L,3.00,THEA EL,Theatre Arts Elective,THEATRE 252,4684,HUT,Intro Theatrical Design,
4690,L,3.00,THEA 132,Stagecraft,THEATRE 260,4684,,Produc Stage Management,
4690,L,3.00,THEA 206,Theatre History to 1660,THEATRE 270,4684,HU,Theatre History Survey,
4690,L,1.00-6.00,THEA 290,Special Topic in Theatre Arts:,THEATRE 300,4684,,Summer Theatre Production,8
4690,L,0.50-2.00,THEA 214,Intermed Acting Practicum,THEATRE 301,4684,,Prod Prac-Acting,8
4690,L,0.50-2.00,THEA 213,Assist Directr/Stage Mngr,THEATRE 312,4684,,Prod Prac-Directing,8
4690,L,3.00,THEA 228,Voice For the Actor I,THEATRE 328,4684,,Vocal Prod/Stage Speech,
4690,U,2.00,GEN EL,General Elective,THEATRE 362,4684,,Non-Profit Arts Mgmt,1
4690,L,3.00,THEA 290,Special Topic in Theatre Arts:,THEATRE 422,4684,,Acting For Camera,
4690,L,3.00,THEA 206,Theatre History to 1660,THEATRE 471,4684,HU,History Theatre Thru 1550,
4690,L,3.00,THEA 207,Theatre History 1660-Present,THEATRE 472,4684,HU,Thtr Hist Drama 1550-1875,
4690,L,1.00-6.00,THEA 290,Special Topic in Theatre Arts:,THEATRE 492,4684,,Field Study,8
4690,L,3.00,WGSS 110,Intro Wmns/Gendr/Sexualty Stds,WOMENST 100,4684,SSW,Intro Women's Studies,
4690,L,3.00,WGSS EL,"Women's, Gender and Sexuality Studies Elective",WOMENST 105,4684,,Individual and Society,
4690,L,3.00,GEN EL,General Elective,WOMENST 240,4684,SSW,Women and Work,
4690,L,3.00,GEN EL,General Elective,WOMENST 250,4684,SSW,Women American Culture,
4690,L,3.00,GEN EL,General Elective,WOMENST 280,4684,,Feminist Theories,
4690,L,3.00,WGSS EL,"Women's, Gender and Sexuality Studies Elective",WOMENST 303,4684,,Womn's Voices/Wmn's Lives,
4690,U,3.00,WGSS EL,"Women's, Gender and Sexuality Studies Elective",WOMENST 320,4684,,Lesbian Studies,
4690,L,3.00,WGSS EL,"Women's, Gender and Sexuality Studies Elective",WOMENST 370,4684,,Women: Race and Ethnicity,
4690,U,3.00,WGSS EL,"Women's, Gender and Sexuality Studies Elective",WOMENST 464,4684,,Global Gender Politics,
4690,U,1.00-3.00,WGSS 499,Independent Study,WOMENST 498,4684,,Independent Study,8
4690,L,3.00,GEN EL,General Elective,RELIGST 201,4684,HUP,Crit Issues Modern Relgn,
4690,L,3.00,GEN EL,General Elective,RELIGST 210,4684,HUP,Intro Religions of World,
4690,L,3.00,HUMA 225,Religion-Far East,RELIGST 211,4684,,Intro to Asian Religions,
4690,L,3.00,HUMA 224,Religion-the West,RELIGST 212,4684,,Intro Western Religions,
4690,L,3.00,GEN EL,General Elective,RELIGST 221,4684,HUP,Intro Early Hebrew Wrtngs,
4690,L,3.00,GEN EL,General Elective,RELIGST 222,4684,HUP,Introduction to Judaism,
4690,L,3.00,GEN EL,General Elective,RELIGST 252,4684,,The Bible As Literature,
4690,U,3.00,HUMA-PHIL EL,Humanities - Philosophy Elective,RELIGST 330,4684,HUP,"Religion, Sexuality and Gender",
